ACK_ID,FORM_PLAN_YEAR_BEGIN_DATE,FORM_TAX_PRD,TYPE_PLAN_ENTITY_CD,TYPE_DFE_PLAN_ENTITY_CD,INITIAL_FILING_IND,AMENDED_IND,FINAL_FILING_IND,SHORT_PLAN_YR_IND,COLLECTIVE_BARGAIN_IND,F5558_APPLICATION_FILED_IND,EXT_AUTOMATIC_IND,DFVC_PROGRAM_IND,EXT_SPECIAL_IND,EXT_SPECIAL_TEXT,PLAN_NAME,SPONS_DFE_PN,PLAN_EFF_DATE,SPONSOR_DFE_NAME,SPONS_DFE_DBA_NAME,SPONS_DFE_CARE_OF_NAME,SPONS_DFE_MAIL_US_ADDRESS1,SPONS_DFE_MAIL_US_ADDRESS2,SPONS_DFE_MAIL_US_CITY,SPONS_DFE_MAIL_US_STATE,SPONS_DFE_MAIL_US_ZIP,SPONS_DFE_MAIL_FOREIGN_ADDR1,SPONS_DFE_MAIL_FOREIGN_ADDR2,SPONS_DFE_MAIL_FOREIGN_CITY,SPONS_DFE_MAIL_FORGN_PROV_ST,SPONS_DFE_MAIL_FOREIGN_CNTRY,SPONS_DFE_MAIL_FORGN_POSTAL_CD,SPONS_DFE_LOC_US_ADDRESS1,SPONS_DFE_LOC_US_ADDRESS2,SPONS_DFE_LOC_US_CITY,SPONS_DFE_LOC_US_STATE,SPONS_DFE_LOC_US_ZIP,SPONS_DFE_LOC_FOREIGN_ADDRESS1,SPONS_DFE_LOC_FOREIGN_ADDRESS2,SPONS_DFE_LOC_FOREIGN_CITY,SPONS_DFE_LOC_FORGN_PROV_ST,SPONS_DFE_LOC_FOREIGN_CNTRY,SPONS_DFE_LOC_FORGN_POSTAL_CD,SPONS_DFE_EIN,SPONS_DFE_PHONE_NUM,BUSINESS_CODE,ADMIN_NAME,ADMIN_CARE_OF_NAME,ADMIN_US_ADDRESS1,ADMIN_US_ADDRESS2,ADMIN_US_CITY,ADMIN_US_STATE,ADMIN_US_ZIP,ADMIN_FOREIGN_ADDRESS1,ADMIN_FOREIGN_ADDRESS2,ADMIN_FOREIGN_CITY,ADMIN_FOREIGN_PROV_STATE,ADMIN_FOREIGN_CNTRY,ADMIN_FOREIGN_POSTAL_CD,ADMIN_EIN,ADMIN_PHONE_NUM,LAST_RPT_SPONS_NAME,LAST_RPT_SPONS_EIN,LAST_RPT_PLAN_NUM,ADMIN_SIGNED_DATE,ADMIN_SIGNED_NAME,SPONS_SIGNED_DATE,SPONS_SIGNED_NAME,DFE_SIGNED_DATE,DFE_SIGNED_NAME,TOT_PARTCP_BOY_CNT,TOT_ACTIVE_PARTCP_CNT,RTD_SEP_PARTCP_RCVG_CNT,RTD_SEP_PARTCP_FUT_CNT,SUBTL_ACT_RTD_SEP_CNT,BENEF_RCVG_BNFT_CNT,TOT_ACT_RTD_SEP_BENEF_CNT,PARTCP_ACCOUNT_BAL_CNT,SEP_PARTCP_PARTL_VSTD_CNT,CONTRIB_EMPLRS_CNT,TYPE_PENSION_BNFT_CODE,TYPE_WELFARE_BNFT_CODE,FUNDING_INSURANCE_IND,FUNDING_SEC412_IND,FUNDING_TRUST_IND,FUNDING_GEN_ASSET_IND,BENEFIT_INSURANCE_IND,BENEFIT_SEC412_IND,BENEFIT_TRUST_IND,BENEFIT_GEN_ASSET_IND,SCH_R_ATTACHED_IND,SCH_MB_ATTACHED_IND,SCH_SB_ATTACHED_IND,SCH_H_ATTACHED_IND,SCH_I_ATTACHED_IND,SCH_A_ATTACHED_IND,NUM_SCH_A_ATTACHED_CNT,SCH_C_ATTACHED_IND,SCH_D_ATTACHED_IND,SCH_G_ATTACHED_IND,FILING_STATUS,DATE_RECEIVED,VALID_ADMIN_SIGNATURE,VALID_DFE_SIGNATURE,VALID_SPONSOR_SIGNATURE,ADMIN_PHONE_NUM_FOREIGN,SPONS_DFE_PHONE_NUM_FOREIGN,ADMIN_NAME_SAME_SPON_IND,ADMIN_ADDRESS_SAME_SPON_IND,PREPARER_NAME,PREPARER_FIRM_NAME,PREPARER_US_ADDRESS1,PREPARER_US_ADDRESS2,PREPARER_US_CITY,PREPARER_US_STATE,PREPARER_US_ZIP,PREPARER_FOREIGN_ADDRESS1,PREPARER_FOREIGN_ADDRESS2,PREPARER_FOREIGN_CITY,PREPARER_FOREIGN_PROV_STATE,PREPARER_FOREIGN_CNTRY,PREPARER_FOREIGN_POSTAL_CD,PREPARER_PHONE_NUM,PREPARER_PHONE_NUM_FOREIGN,TOT_ACT_PARTCP_BOY_CNT,SUBJ_M1_FILING_REQ_IND,COMPLIANCE_M1_FILING_REQ_IND,M1_RECEIPT_CONFIRMATION_CODE,ADMIN_MANUAL_SIGNED_DATE,ADMIN_MANUAL_SIGNED_NAME,LAST_RPT_PLAN_NAME,SPONS_MANUAL_SIGNED_DATE,SPONS_MANUAL_SIGNED_NAME,DFE_MANUAL_SIGNED_DATE,DFE_MANUAL_SIGNED_NAME
"20180508140717P030055014711001","2017-01-01","2017-04-30","2",,"0","1","1","1","0","1","0","0","0",,"FENNER PRECISION RETIREMENT PLAN","001","2011-09-01","FENNER PRECISION, LLC",,,"250 S PENN STREET",,"MANHEIM","PA","17545",,,,,,,,,,,,,,,,,,"452436865","7176648220","326100",,,,,,,,,,,,,,,,,,,"2018-05-08T14:06:49-0500","STEPHEN LUTZ","2018-05-08T14:06:49-0500","STEPHEN LUTZ",,,185,0,0,0,0,0,0,0,16,,"2A2E2F2G2J2K2S2T3D",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0",,"1","0","0","FILING_RECEIVED","2018-05-08","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,142,,,,,,,,,,
"20180509082357P040057940561001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"CARTIER GROUP INC. 401K","001","2015-01-01","CARTIER GROUP INC.",,,"8003 BIRMAN ST",,"MAITLAND","FL","327518631",,,,,,,"8003 BIRMAN ST",,"MAITLAND","FL","327518631",,,,,,,"010839834","4076970058","541330",,,,,,,,,,,,,,,,,,,"2018-05-08T09:26:39-0500","WALTER KRITSKY",,,,,2,2,,,2,,2,2,,,"2E2G2J3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-05-09","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180509131449P040055181623001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"ECLIPTIC ENTERPRISES CORPORATION 401(K) PLAN","001","2001-07-01","ECLIPTIC ENTERPRISES CORPORATION",,,"398 W WASHINGTON BLVD","SUITE # 100","PASADENA","CA","91103",,,,,,,,,,,,,,,,,,"954845890","6267982436","517000",,,,,,,,,,,,,,,,,,,"2018-05-09T09:12:55-0500","EMILY CAPULONG",,,,,14,13,0,3,16,0,16,13,0,,"2F2G2J2T3D2E",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-05-09","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,11,,,,,,,,,,
"20180510171950P030002057433001","2012-04-27","2012-09-30","2",,"1","1",,"1",,"1",,,,,"HK3 CORPORATION RETIREMENT PLAN","001","2012-04-27","HK3 CORPORATION",,,"776 WOODLAND HILLS BOULEVARD",,"VICTORIA","MN","55386",,,,,,,,,,,,,,,,,,"455151861","7637174946","453990",,,,,,,,,,,,,,,,,,,"2018-05-10T18:17:27-0500","SAUMIL BRAHMBHATT",,,,,1,1,0,0,1,0,1,1,0,,"2E2G2R3D3H",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-05-10","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180511100205P030039995405001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"SULLIVAN COUNTY COMMUNITY HOSPITAL WELFARE BENEFIT","501","1999-12-01","SULLIVAN COUNTY COMMUNITY HOSPITAL WELFARE BENEFIT PLAN","SULLIVAN COUNTY COMMUNITY HOSPITAL",,"2200 N SECTION STREET","PO BOX 10","SULLIVAN","IN","47882",,,,,,,,,,,,,,,,,,"351164250","8122684311","622000",,,,,,,,,,,,,,,,,,,"2018-05-10T13:16:12-0500","MICHELLE FRANKLIN",,,,,0,,,,0,,0,,,,,"4A4B4D4E4H","1",,,"1","1",,,"1",,,,,"1","1","4","1",,,"FILING_RECEIVED","2018-05-11","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,275,"2",,,,,,,,,
"20180725124207P030084593409001","2017-01-01","2017-12-31","2",,"0","0","0","0","1","1","0","0","0",,"SABIC U.S. EMPLOYEE HEALTH & WELFARE WRAP PLAN","501","2007-10-22","SABIC INNOVATIVE PLASTICS US LLC",,,"1 NORYL AVENUE","ATTN CORP HR","SELKIRK","NY","12158",,,,,,,,,,,,,,,,,,"331169273","5184755477","326100",,,,,,,,,,,,,,,,,,,,,,,,,3533,3217,380,125,3722,,,,,,,"4A4B4D4E4F4G4H4I4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","5","0","0","0","FILING_RECEIVED","2018-07-25",,,,,,"1",,,,,,,,,,,,,,,,,3434,"2",,,"2018-07-25T07:00:00-0500","DENNIS WEAVER",,,,,
"20180508171155P040035316125001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"ENGELHART, INC. PROFIT SHARING PLAN","001","1989-10-01","ENGELHART, INC.",,,"1589 GREENWAY CROSS",,"MADISON","WI","537133112",,,,,,,,,,,,,,,,,,"391173475","6082742366","441228",,,,,,,,,,,,,,,,,,,"2018-05-08T18:09:24-0500","RAMONA ENGELHART",,,,,39,34,0,2,36,1,37,15,0,,"2E2F2G2J2K2R2T3D",,,,"1",,,,"1",,"1",,,,"1",,,,"1",,"FILING_RECEIVED","2018-05-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,35,,,,,,,,,,
"20180725104518P030060794525005","2017-01-01","2017-12-31","2",,,,,,,,,,,,"MASFERRER NEUROSURGICAL LLC PROFIT SHARING PLAN","001","1994-01-01","MASFERRER NEUROSURGICAL LLC",,,"220 HAVERSHAM DRIVE",,"COLORADO SPRINGS","CO","80906",,,,,,,"220 HAVERSHAM DRIVE",,"COLORADO SPRINGS","CO","80906",,,,,,,"841310925","7193390779","621111",,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,2,,2,2,,,"2E2F2G2J",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-25",,,,,,"1",,,,,,,,,,,,,,,,,,,,,"2018-07-20T07:00:00-0500","ROBERTO MASFERRER",,"2018-07-20T07:00:00-0500","ROBERTO MASFERRER",,
"20180725115610P040055141149001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MICHAEL PAGE INTERNATIONAL MASTER WELFARE BENEFIT PLAN","501","2005-01-01","MICHAEL PAGE INTERNATIONAL, INC.",,,"622 3RD AVENUE","29TH FLOOR","NEW YORK","NY","10017",,,,,,,,,,,,,,,,,,"650790985","2039055285","561300",,,,,,,,,,,,,,,,,,,"2018-07-25T07:49:45-0500","ALYSSA WILLIAMS","2018-07-25T07:49:45-0500","ALYSSA WILLIAMS",,,308,276,11,23,310,,,,,,,"4A4B4D4E4F4H4L","1","0","0","0","1","0","0","0",,"0","0",,,"1","2","0",,,"FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,302,"2",,,,,,,,,
"20180725134937P030060974269001","2017-09-01","2017-12-31","2",,"1","0","0","1","0","0","0","0","0",,"R.J. SCHINNER LIFE INSURANCE","501","2017-09-01","R.J. SCHINNER CO., INC.",,,"N89W14700 PATRITA DR",,"MENOMONEE FALLS","WI","530512365",,,,,,,"N89W14700 PATRITA DR",,"MENOMONEE FALLS","WI","530512365",,,,,,,"390956660","2629011944","493100",,,,,,,,,,,,,,,,,,,"2018-07-25T13:49:21-0500","BRENDA AULIK","2018-07-25T13:49:21-0500","BRENDA AULIK",,,336,361,,,361,,361,,,,,"4D4E4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,336,"2",,,,,,,,,
"20180510133504P040002422597001","2017-02-01","2018-01-31","2",,,,,,,,,,,,"ENGINEERED SALES CO., INC. EMPLOYEES' STOCK OWNERSHIP PLAN","001","1973-01-31","ENGINEERED SALES CO., INC.",,,"21 CHATHAM ROAD",,"SUMMIT","NJ","07901",,,,,,,,,,,,,,,,,,"221509040","9082736755","541990",,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,2,0,2,2,0,,"2P2E",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-05-10",,,,,,"1",,,,,,,,,,,,,,,,,2,"2",,,"2018-05-10T01:00:00-0500","JEFFREY O'SULLIVAN",,"2018-05-10T01:00:00-0500","JEFFREY O'SULLIVAN",,
"20180725115810P040055142973001","2017-07-01","2018-06-30","2",,"0","0","0","0","0","0","0","0","0",,"WEST TEXAS OPPORTUNITIES, INC. CAFETERIA PLAN","501","1987-01-01","WEST TEXAS OPPORTUNITIES, INC.",,,"603 N. 4TH STREET",,"LAMESA","TX","79331",,,,,,,,,,,,,,,,,,"751226644","8068728354","624200",,,,,,,,,,,,,,,,,,,,,,,,,25,25,0,0,25,,,,,,,"4A4D4E",,,,"1",,,,"1",,,,,,,,,,,"FILING_RECEIVED","2018-07-25",,,,,,"1",,,,,,,,,,,,,,,,,25,,,,"2018-07-25T07:00:00-0500","JENNY GIBSON",,"2018-07-25T07:00:00-0500","JENNY GIBSON",,
"20180510175947P040058195239001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"NEW ENGLAND COLLEGE OF OPTOMETRY HEALTH AND WELFARE PLAN","501","1994-01-01","NEW ENGLAND COLLEGE OF OPTOMETRY",,,"424 BEACON STREET",,"BOSTON","MA","02115",,,,,,,,,,,,,,,,,,"041591060","6175875787","611000",,,,,,,,,,,,,,,,,,,,,,,,,144,149,0,0,149,,,,,,,"4A4B4D4H4L4Q","1",,,,"1",,,,,,,,,"1","5",,,,"FILING_RECEIVED","2018-05-10",,,,,,"1",,,,,,,,,,,,,,,,,144,"2",,,"2018-05-08T18:59:59-0500","BETH DAVIES",,,,,
"20180725121202P040002542009007","2017-01-01","2017-12-31","2",,,,,,,,,"1",,,"CASCADE EMERGENCY PHYSICIANS, INC. P.S. HEALTH REIMBURSEMENT PLAN","501","2008-07-01","CASCADE EMERGENCY PHYSICIANS INC PS",,,"PO BOX 874",,"AUBURN","WA","980710874",,,,,,,,,,,,,,,,,,"911256346","2539525572","621111","MCSWAIN FINANCIAL SERVICES",,"612 WOODLAND SQUARE LOOP SE","SUITE 320","LACEY","WA","98503",,,,,,,"202803706","3605288153",,,,"2018-07-25T11:47:56-0500","SHARLA CAMERON",,,,,24,27,6,,33,,33,,,,,"4A4D4E",,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,24,"2",,,,,,,,,
"20180725121317P030081255159001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"RETIREMENT PLAN FOR SALARIED EMPLOYEES OF THE GREEN-WOOD CEMETERY","003","1980-01-01","THE GREEN-WOOD CEMETERY",,,"500 25TH STREET",,"BROOKLYN","NY","112321755",,,,,,,,,,,,,,,,,,"135120739","7187887850","812220",,,,,,,,,,,,,,,,,,,"2018-07-25T12:12:04-0500","RICHARD MOYLAN",,,,,43,21,7,9,37,5,42,,0,,"1A",,"1","0","0","0","1","0","0","0","1","0","1","0","1","1","1","0","1","0","FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,22,,,,,,,,,,
"20180725123634P030084577329001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"INFINERA HEALTH AND WELFARE PLAN","501","2003-01-01","INFINERA CORPORATION",,,"140 CASPIAN COURT",,"SUNNYVALE","CA","94089",,,,,,,,,,,,,,,,,,"770560433","4085725293","334200",,,,,,,,,,,,,,,,,,,"2018-07-25T12:36:16-0500","SYLVIE BROSSARD",,,,,1213,1143,71,43,1257,,,,,,,"4A4B4D4E4F4H4L4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","7","0","0","0","FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1206,"2",,,,,,,,,
"20180725153613P040002558185001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"THE ADLER PLANETARIUM DEFINED CONTRIBUTION RETIREMENT INCOME PLAN","003","2010-01-01","THE ADLER PLANETARIUM",,,"1300 SOUTH LAKE SHORE DRIVE",,"CHICAGO","IL","60605",,,,,,,,,,,,,,,,,,"366210902","3123220591","712100","THE ADLER PLANETARIUM",,"1300 SOUTH LAKE SHORE DRIVE",,"CHICAGO","IL","60605",,,,,,,"366210902","3123220599",,,,"2018-07-25T15:25:00-0500","HOLLY MCGOVERN",,,,,190,194,0,13,207,0,207,85,6,,"2E2F2G2J2M2T3D",,"1","0","1","0","1","0","1","0","1","0","0","1","0","1","1","1","0","0","FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,185,,,,,,,,,,
"20180510084812P030058009809001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"LUSCOMBE ENGINEERING RETIREMENT SAVINGS PLAN","001","1999-07-01","LUSCOMBE ENGINEERING COMPANY OF SOUTHERN CALIFORNI",,,"1000 PASEO CAMARILLO, STE 130",,"CAMARILLO","CA","93010",,,,,,,,,,,,,,,,,,"951953091","8053772499","425110",,,,,,,,,,,,,,,,,,,"2018-05-08T11:13:39-0500","EVAN GAO",,,,,45,32,0,16,48,0,48,39,0,,"2F2G2J2T3D2E",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-05-10","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,30,,,,,,,,,,
"20180510084833P030002364229001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"ALLIANCE ELECTRIC, INC. 401(K) PLAN","001","1991-07-01","ALLIANCE ELECTRIC, INC.",,,"1003 S CHAPLE ST","SUITE D","NEWARK","DE","197021357",,,,,,,,,,,,,,,,,,"522303992","3023660295","238210",,,,,,,,,,,,,,,,,,,"2018-05-08T06:02:50-0500","KRISTY MORGAN",,,,,23,18,0,9,27,0,27,15,0,,"2E2F2G2J2K2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-05-10","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,17,,,,,,,,,,
"20180511075916P040039192189001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"TB KAWASHIMA EMPLOYEE LIFE AND DISABILITY PLAN","503","2015-01-01","TB KAWASHIMA USA, INC.",,,"412 GROVES STREET",,"LUGOFF","SC","29078",,,,,,,,,,,,,,,,,,"043679418","8034210033","314000",,,,,,,,,,,,,,,,,,,"2018-05-11T07:57:37-0500","DORIS GLOVER",,,,,152,152,0,0,152,,,,,,,"4B4F4H","1","0","0","0","1","0","0","0","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-05-11","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,152,"2",,,,,,,,,
"20180725135243P040080937079001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"SAGA COMMUNICATIONS, INC. EMPLOYEES' 401(K) SAVINGS & INVESTMENT PLAN","001","1988-04-01","SAGA COMMUNICATIONS, INC.",,,"73 KERCHEVAL AVENUE",,"GROSSE POINTE FARMS","MI","482363559",,,,,,,"73 KERCHEVAL AVENUE",,"GROSSE POINTE FARMS","MI","48236",,,,,,,"383042953","3138867070","515100",,,,,,,,,,,,,,,,,,,,,,,,,1102,916,4,104,1024,0,1024,548,,,"2E2F2H2J2K2T3D3H3I",,"1",,"1",,"1",,"1",,"1",,,"1",,"1","1","1","1",,"FILING_RECEIVED","2018-07-25",,,,,,"1",,,,,,,,,,,,,,,,,1024,,,,"2018-07-06T07:00:00-0500","MARCIA K. LOBAITO",,,,,
"20180510185318P030060710023001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"OREGON COAST BANCSHARES, INC. 401(K) AND EMPLOYEE STOCK OWNERSHIP PLAN","001","2006-01-01","OREGON COAST BANCSHARES, INC.",,,"909 SE BAY BOULEVARD",,"NEWPORT","OR","97365",,,,,,,,,,,,,,,,,,"204244301","5412659000","522110",,,,,,,,,,,,,,,,,,,"2018-05-10T18:52:37-0500","CORA WARFIELD",,,,,39,38,1,4,43,0,43,43,4,,"2E2H2J2K2O2Q2F2T3I",,"1","0","1","0","1","0","1","0","1","0","0","0","1","1","1","0","1","0","FILING_RECEIVED","2018-05-10","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,36,,,,,,,,,,
"20180725095332P030080914215001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"ASTARTE MEDICAL PARTNERS PROFIT SHARING PLAN","001","2003-01-01","ASTARTE MEDICAL PARTNERS, INC.",,,"10 N. MAIN STREET, 2ND FLOOR",,"YARDLEY","PA","19067",,,,,,,,,,,,,,,,,,"811898790","2155952014","523110",,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,3,0,3,3,0,,"2E2G3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-25",,,,,,"1",,,,,,,,,,,,,,,,,3,,,,"2018-07-24T07:00:00-0500","TAMMI JANTZEN",,,,,
"20180725151113P030081581703001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"LUMSDEN & MCCORMICK, LLP 401(K) PLAN","001","1984-01-01","LUMSDEN & MCCORMICK, LLP",,,"CYCLORAMA BUILDING, 369 FRANKLIN ST",,"BUFFALO","NY","14202",,,,,,,,,,,,,,,,,,"160765486","7168563300","541211",,,,,,,,,,,,,,,,,,,"2018-07-25T11:11:00-0500","STEPHANIE WILKINSON",,,,,90,74,0,16,90,0,90,88,0,,"2A2E2F2G2J2T3B3D",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,77,,,,,,,,,,
"20180509095228P030036377917001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MONTESSORI CHILDREN'S HOUSE OF LANSING 403(B) PLAN","001","2007-01-01","MONTESSORI CHILDREN'S HOUSE OF LANSING",,,"2100 WEST ST. JOSEPH",,"LANSING","MI","48915",,,,,,,,,,,,,,,,,,"382321310","5174829191","541600",,,,,,,,,,,,,,,,,,,"2018-05-09T09:51:40-0500","MAUREEN NEWTON","2018-05-09T09:51:40-0500","MAUREEN NEWTON",,,11,10,0,0,10,0,10,9,0,,"2L",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-05-09","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,10,,,,,,,,,,
"20180725111929P040080620359001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"DJO GLOBAL HEALTH AND WELFARE PLAN","501","1999-07-01","DJO, LLC",,,"1430 DECISION STREET",,"VISTA","CA","92081",,,,,,,,,,,,,,,,,,"522165554","7607271280","339900",,,,,,,,,,,,,,,,,,,"2018-07-24T17:51:15-0500","BRADLEY TANDY",,,,,1778,1649,112,0,1761,,,,,,,"4A4B4D4E4F4G4H4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","8","0","0","0","FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1670,"2",,,,,,,,,
"20180508132219P040056432209001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"DANORRIS, INC. RETIREMENT PLAN","001","2014-02-19","DANORRIS, INC.",,,"12366 POWAY ROAD STE B",,"POWAY","CA","92064",,,,,,,,,,,,,,,,,,"464852729","8584861885","812990",,,,,,,,,,,,,,,,,,,"2018-05-08T14:19:30-0500","DANIEL NORRIS",,,,,2,2,0,0,2,0,2,2,0,,"2E2G2R3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-05-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180725121621P040002542585001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"YERBARNA S RANA PROFIT SHARING PLAN","004","2006-01-01","YEBARNA S RANA",,,"701 PRINCESS CT",,"TOMS RIVER","NJ","087535657",,,,,,,"701 PRINCESS CT",,"TOMS RIVER","NJ","087535657",,,,,,,"222301147","7324772317","621111","YEBARNA S RANA",,"701 PRINCESS CT",,"TOMS RIVER","NJ","087535657",,,,,,,"222301147","7324772317",,,,"2018-07-25T12:15:27-0500","RICHARD TEDESCHI",,,,,2,1,0,1,2,0,2,1,0,,"2E",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180725135815P040080951655001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"JEFF FOSTER TRUCKING, INC. 401(K) PLAN","001","1996-01-01","JEFF FOSTER TRUCKING, INC.",,,"P.O. BOX 367",,"SUPERIOR","WI","548800367",,,,,,,"313 WINTER STREET",,"SUPERIOR","WI","548800367",,,,,,,"411509153","7153946099","484120",,,,,,,,,,,,,,,,,,,"2018-07-25T13:56:13-0500","JAMES MANION",,,,,154,135,3,7,145,0,145,54,1,,"2E2F2G2J2K3D3F3H2T",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,144,,,,,,,,,,
"20180509071429P030019796175001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"BUFETE RODRIGUEZ MARXUACH, P.S.C. RETIREMENT PLAN","001","2000-10-01","BUFETE RODRIGUEZ MARXUACH, P.S.C.",,,"PO BOX 16636",,"SAN JUAN","PR","009086636",,,,,,,,,,,,,,,,,,"660587500","7877549898","541110",,,,,,,,,,,,,,,,,,,"2018-05-08T13:02:31-0500","MIGUEL J. RODRIGUEZ MARXUACH","2018-05-08T13:02:31-0500","MIGUEL J. RODRIGUEZ MARXUACH",,,4,4,0,0,4,0,4,4,0,,"2E3C",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-05-09","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,4,,,,,,,,,,
